MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1779.2470000,-0.2037072,-0.0808491,-0.1960949
MsgID.LOCAL_VELOCITY,1779.2470000,0.0000261,0.0000167,0.0000676
MsgID.GLOBAL_POSITION,0.0000000,-122.3957535,37.7932799,0.1960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1779.4980000,-0.2071673,-0.1936632,-0.1968840
MsgID.LOCAL_VELOCITY,1779.4980000,0.0000070,0.0000152,-0.0000758
MsgID.GLOBAL_POSITION,0.0000000,-122.3957514,37.7932805,0.1900000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1779.7480000,-0.1397241,-0.0028767,-0.1902124
MsgID.LOCAL_VELOCITY,1779.7480000,0.0000104,0.0000022,-0.0000683
MsgID.GLOBAL_POSITION,0.0000000,-122.3957505,37.7932807,0.1820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1779.9980000,-0.1235747,0.0723120,-0.1826164
MsgID.LOCAL_VELOCITY,1779.9980000,-0.0000056,0.0000139,0.0000256
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957513,37.7932818,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957501,37.7932817,0.1790000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1780.2480000,-0.0082202,0.1086645,-0.1793225
MsgID.LOCAL_VELOCITY,1780.2480000,-0.0000105,-0.0000063,0.0000484
MsgID.GLOBAL_POSITION,0.0000000,-122.3957502,37.7932809,0.1830000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1780.4980000,-0.0972132,0.1037803,-0.1837994
MsgID.LOCAL_VELOCITY,1780.4980000,0.0000136,-0.0000047,0.0000132
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932794,0.1950000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1780.7490000,-0.2653103,-0.0109896,-0.1953082
MsgID.LOCAL_VELOCITY,1780.7490000,0.0000194,-0.0000239,0.0000199
MsgID.GLOBAL_POSITION,0.0000000,-122.3957527,37.7932795,0.2100000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1780.9990000,-0.2555055,-0.1215685,-0.2104199
MsgID.LOCAL_VELOCITY,1780.9990000,0.0000029,-0.0000101,0.0000201
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957513,37.7932818,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957539,37.7932790,0.2240000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1781.2490000,-0.3127753,-0.2291879,-0.2248700
MsgID.LOCAL_VELOCITY,1781.2490000,0.0000286,-0.0000234,0.0000855
MsgID.GLOBAL_POSITION,0.0000000,-122.3957538,37.7932800,0.2340000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1781.5000000,-0.1969810,-0.2223272,-0.2346818
MsgID.LOCAL_VELOCITY,1781.5000000,0.0000017,0.0000087,-0.0000026
MsgID.GLOBAL_POSITION,0.0000000,-122.3957535,37.7932805,0.2340000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1781.7490000,-0.1386246,-0.1928974,-0.2347928
MsgID.LOCAL_VELOCITY,1781.7490000,0.0000174,-0.0000112,0.0000069
MsgID.GLOBAL_POSITION,0.0000000,-122.3957526,37.7932799,0.2240000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1782.0000000,-0.2102911,-0.1127313,-0.2242293
MsgID.LOCAL_VELOCITY,1782.0000000,-0.0000033,-0.0000076,-0.0000844
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957513,37.7932818,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957504,37.7932809,0.2030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1782.2490000,-0.0950660,0.0822667,-0.2031319
MsgID.LOCAL_VELOCITY,1782.2490000,0.0000372,-0.0000091,0.0000589
MsgID.GLOBAL_POSITION,0.0000000,-122.3957502,37.7932820,0.1710000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1782.5000000,0.0205990,0.0997652,-0.1715297
MsgID.LOCAL_VELOCITY,1782.5000000,0.0002821,-0.0002188,-0.0000524
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932808,0.1370000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1782.7500000,-0.1076453,-0.0159463,-0.1374088
MsgID.LOCAL_VELOCITY,1782.7500000,-0.0000056,0.0000231,0.0000266
MsgID.GLOBAL_POSITION,0.0000000,-122.3957521,37.7932807,0.1040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1783.0000000,-0.1262911,-0.0648924,-0.1045017
MsgID.LOCAL_VELOCITY,1783.0000000,0.0000368,-0.0000091,0.0000589
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957513,37.7932818,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957518,37.7932806,0.0810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1783.2500000,-0.1351710,-0.0386912,-0.0810570
MsgID.LOCAL_VELOCITY,1783.2500000,0.0000162,0.0000005,-0.0000132
MsgID.GLOBAL_POSITION,0.0000000,-122.3957530,37.7932796,0.0700000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1783.5000000,-0.2474923,-0.1435477,-0.0703471
MsgID.LOCAL_VELOCITY,1783.5000000,0.0000122,0.0000030,-0.0000140
MsgID.GLOBAL_POSITION,0.0000000,-122.3957509,37.7932791,0.0780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1783.7510000,-0.2949120,0.0440101,-0.0785389
MsgID.LOCAL_VELOCITY,1783.7510000,0.0000014,-0.0000227,-0.0000230
MsgID.GLOBAL_POSITION,0.0000000,-122.3957512,37.7932806,0.1010000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1784.0000000,-0.1364645,0.0145183,-0.1012827
MsgID.LOCAL_VELOCITY,1784.0000000,0.0000081,0.0000075,-0.0000139
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957513,37.7932818,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957534,37.7932802,0.1350000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1784.2510000,-0.1793312,-0.1821044,-0.1353608
MsgID.LOCAL_VELOCITY,1784.2510000,-0.0000093,0.0000121,0.0000567
MsgID.GLOBAL_POSITION,0.0000000,-122.3957508,37.7932801,0.1720000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1784.5010000,-0.1898667,0.0455416,-0.1729770
MsgID.LOCAL_VELOCITY,1784.5010000,0.0000101,0.0000033,-0.0000139
MsgID.LOCAL_POSITION,1784.7520000,-0.1285806,-0.0343140,-0.2000600
MsgID.LOCAL_VELOCITY,1784.7520000,0.0000029,0.0000028,-0.0000110
MsgID.GLOBAL_POSITION,0.0000000,-122.3957517,37.7932806,0.2000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957513,37.7932807,0.2110000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1785.0020000,-0.1259807,0.0066331,-0.2115560
MsgID.LOCAL_VELOCITY,1785.0020000,-0.0000015,0.0000180,-0.0000684
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957513,37.7932818,0.0000000
MsgID.LOCAL_POSITION,1785.2520000,-0.1262846,0.0269773,-0.2042741
MsgID.LOCAL_VELOCITY,1785.2520000,-0.0000064,-0.0000120,0.0000095
